# Time-averaged data for fix msd
# TimeStep c_msd[4]
11180000 47786.5
11190000 47536.2
11200000 47693.6
11210000 47865.2
11220000 48431
11230000 48422.1
11240000 47828.7
11250000 47572.2
11260000 48066.4
11270000 48125.5
11280000 48200.2
11290000 47822.8
11300000 47896
11310000 48374.4
11320000 48300.1
11330000 48534
11340000 48521.3
11350000 48622.1
11360000 48611.3
11370000 48592.7
11380000 48857.1
11390000 48954.1
